event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
401980,f70f5db9-a45f-4c28-882b-518a86ac1935,событие,другое,№3890,Миропольская область,Ордасай,67,3440,"Киновидеостудия ""Angle"" Лтд","пер. Деповский, д. 120"
401986,1051e90b-588a-4355-8dc6-bc20887f83d7,концерт,концерты,№4494,Тихогорская область,Островенск,25,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
402019,a763e77d-0c16-4b64-8082-8ed92bf2eea2,спектакль,театр,№4400,Каменевский регион,Радужинск,10734,4070,"Музыкальный фестиваль ""Детство"" Инк","пр. Островского, д. 8/6 стр. 3/1"
402061,a7e5e712-256f-408b-92fe-46baa30447de,спектакль,театр,№4400,Каменевский регион,Радужинск,10734,1119,"Школа музыкального театра ""Гардероб"" и партнеры","наб. Леваневского, д. 5/5"
402066,908157c8-d1c9-4000-aeb1-f2afb9430938,событие,другое,№4494,Травяная область,Родниковск,22,4041,"Школа музыкального театра ""Лабиринт"" Инкорпорэйтед","алл. Попова, д. 243 к. 6/3"
402108,6cdf92eb-0609-433c-813c-f90e29ff51f8,шоу,стендап,№2475,Светополянский округ,Глиноград,54,1244,"Группа арт-менеджеров ""Салон"" Групп","бул. Гаражный, д. 332 стр. 3"
402122,4ea560b5-ce09-44b0-b02b-cb35e17ff4c0,спектакль,театр,№4400,Каменевский регион,Радужинск,10734,1119,"Школа музыкального театра ""Гардероб"" и партнеры","наб. Леваневского, д. 5/5"
402242,2590da5d-9d42-42a9-94a6-1838df4efc88,спектакль,театр,№2429,Луговая область,Синеводов,6,1465,"Дом-музей ""Верность"" Лтд","наб. Буденного, д. 72 к. 9/9"
402280,3d6207e3-391e-4048-8c98-04c65ad71bc6,выставка,другое,№3283,Североярская область,Озёрск,2,3079,"Дом культуры ""Nexus"" Групп","пер. Мусы Джалиля, д. 619"
402306,606f652f-183b-4269-ac05-318bb7917789,спектакль,театр,№4400,Каменевский регион,Радужинск,10734,1119,"Школа музыкального театра ""Гардероб"" и партнеры","наб. Леваневского, д. 5/5"
402343,b507c5ad-feec-4181-ad46-a72f4b80a25a,спектакль,театр,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
402418,b5a850f5-6620-4af2-a65d-262bd4d7c897,концерт,концерты,№4694,Солнечноземская область,Глинополье,56,2419,"Музей ""Взлет"" Лтд","ш. Восьмого Марта, д. 982 к. 5"
402440,7b4751ce-3cfb-45bc-b7fb-6729e487a3aa,событие,другое,№2619,Травяная область,Серебровино,10859,4627,"Студия дизайна ""Bloom"" и партнеры","алл. Автомобилистов, д. 1 стр. 249"
402459,f926fab4-464f-4e7c-9b1a-94cac2c2dd7a,концерт,концерты,№3419,Североярская область,Озёрск,2,4087,"Клуб исторических реконструкций ""Феникс"" и партнеры","ул. Советов, д. 6/1 стр. 6/5"
402460,59877d6d-4291-40f8-a9bb-7528b40de954,концерт,концерты,№3419,Североярская область,Озёрск,2,4087,"Клуб исторических реконструкций ""Феникс"" и партнеры","ул. Советов, д. 6/1 стр. 6/5"
402461,d558a7d7-de11-4f37-9166-e1f7c1b9118e,концерт,концерты,№3419,Североярская область,Озёрск,2,4086,"Литературный клуб ""Зеркало"" Инкорпорэйтед","бул. Дарвина, д. 19 к. 8/9"
402517,36b20dba-f42e-4893-a42f-8340bebbbcc2,событие,другое,№2628,Североярская область,Озёрск,2,1854,"Научно-культурный центр ""Туман"" Лтд","ул. Дальневосточная, д. 4/6"
402559,64c0a0ba-a2fb-4c02-8c1e-110541ebf860,концерт,концерты,№1751,Светополянский округ,Глиноград,54,4038,"Кинокомпания ""Прозрачность"" Инкорпорэйтед","пр. Омский, д. 7/3 стр. 9"
402581,141cc2fd-c694-48a8-8356-927b35e9a61f,спектакль,театр,№2284,Малиновоярский округ,Верховино,197,3950,"Кабинет Искусств ""Аксессуар"" Групп","ул. Зеленая, д. 4"
402585,0060a0d6-b153-4c35-8057-1ba84cebe2ec,спектакль,театр,№3518,Светополянский округ,Глиноград,54,2622,"Библиотека ""График"" и партнеры","пер. Нагорный, д. 1"
402680,fdcb76ee-730f-457f-a8b2-50052985b4d0,концерт,концерты,№2214,Малиновоярский округ,Верховино,197,4113,"Мастерская живого действия ""Гардероб"" Лимитед","ш. 30 лет Победы, д. 38 стр. 664"
402704,ccddec13-2f6b-488e-a391-33408bd88fe6,фестиваль,концерты,№2139,Каменичская область,Сосноград,53,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
402725,fc30fa97-74b0-4697-bb38-6fbc6be380b1,концерт,концерты,№4353,Североярская область,Озёрск,2,2046,"Магазин искусства ""Перспектива"" Групп","пр. Олимпийский, д. 540"
402730,edf490ea-de58-43ab-b962-3388be9940cc,событие,другое,№2670,Малиновая область,Сарыжар,16,2760,"Театр молодежи ""Квалификация"" Лимитед","алл. Севастопольская, д. 90 стр. 9"
402796,79c46578-189b-4a39-8d3c-74e422721efb,событие,другое,№3283,Североярская область,Озёрск,2,3116,"Арт-театр ""Таблетка"" Лтд","наб. 8 Марта, д. 945"
402894,11be386f-7cb7-4aa1-a8e4-ba73a29c1af2,концерт,концерты,№4054,Светополянский округ,Глиноград,54,2390,"Литературный музей ""Сделайка"" и партнеры","алл. Кузнечная, д. 961 к. 181"
402902,30c4cb74-07f6-489c-a4c6-9ed59fba5656,спектакль,театр,№1644,Зоринский регион,Луговинск,66,1726,"Арт-объединение ""Фарфор"" Лтд","бул. Ростовский, д. 6/5 стр. 9"
402947,31932eb5-165a-41e3-9a6a-768754c7d791,концерт,концерты,№2441,Речиновская область,Дальнесветск,65,2913,"Группа арт-менеджеров ""Rhythm"" Лимитед","пр. Астраханский, д. 32 стр. 739"
403054,95ddec70-a8af-4535-b08a-fe99aac481bd,событие,другое,№4335,Каменевский регион,Глиногорск,213,3117,"Клуб любителей театра ""Vision"" Лимитед","бул. Восьмого Марта, д. 94 стр. 2"
403100,31932eb5-165a-41e3-9a6a-768754c7d791,концерт,концерты,№2889,Серебринская область,Озёрчане,62,2913,"Группа арт-менеджеров ""Rhythm"" Лимитед","пр. Астраханский, д. 32 стр. 739"
403102,18a370c1-b023-4260-8e60-51f24045ea61,концерт,концерты,№1659,Каменевский регион,Глиногорск,213,3602,"Театр поэзии ""Планета"" Лимитед","ш. Сибирское, д. 65"
403130,c9135929-daa5-4b0c-b046-1074421775f2,спектакль,театр,№3247,Речиновская область,Дальнесветск,65,2692,"Библиотека ""Избушка"" Лтд","ул. Нефтяников, д. 7/7"
403171,ad4ca967-aa9e-437c-beb0-dce5af37c1f6,концерт,концерты,№4118,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
403187,591cb4f9-dc29-4dfb-ba83-715de9b124e5,спектакль,театр,№3709,Каменевский регион,Глиногорск,213,2576,"Клуб китаристов ""Феерия"" Групп","пер. Громова, д. 9 к. 8/6"
418350,141cc2fd-c694-48a8-8356-927b35e9a61f,опера,театр,№1943,Озернинский край,Лесоярич,51,4023,"Училище искусств ""Трапеция"" Лимитед","алл. Революции, д. 53"
403219,a6026f68-35e2-4ecd-b466-0af815f14591,спектакль,театр,№4400,Каменевский регион,Радужинск,10734,1119,"Школа музыкального театра ""Гардероб"" и партнеры","наб. Леваневского, д. 5/5"
403267,4ea560b5-ce09-44b0-b02b-cb35e17ff4c0,спектакль,театр,№4400,Каменевский регион,Радужинск,10734,4070,"Музыкальный фестиваль ""Детство"" Инк","пр. Островского, д. 8/6 стр. 3/1"
403278,f468565a-9e2a-4a8d-a437-10f5434358dc,концерт,концерты,№3202,Солнечнореченская область,Озёрово,172,4110,"Санкт-Петербургский дом культуры ""Зеленый"" Лимитед","ул. Элеваторная, д. 2/7"
403299,ce9894d5-a658-4b12-835a-5fca471083f1,спектакль,театр,№1773,Тепляковская область,Горнодолинск,43,4581,"Клуб стендап-комедии ""Ода"" Лтд","ш. Машиностроителей, д. 94 стр. 1/2"
